HLA-A11:01:74	A11	Rare
HLA-A11:01:75	A11	Rare
HLA-A11:01:76	A11	Rare
HLA-A11:01:77	A11	Rare
HLA-A11:01:78	A11	Rare
HLA-A11:01:79	A11	Rare
HLA-A11:01:80	A11	Rare
HLA-A11:01:81	A11	Rare
HLA-A11:01:82	A11	Rare
HLA-A11:01:83	A11	Rare
HLA-A11:01:84	A11	Rare
HLA-A11:01:85	A11	Rare
HLA-A11:01:86	A11	Rare
HLA-A11:01:87	A11	Rare
HLA-A11:01:88	A11	Rare
HLA-A11:01:89	A11	Rare
HLA-A11:01:90	A11	Rare
HLA-A11:01:91	A11	Rare
HLA-A11:01:92	A11	Rare
HLA-A11:01:93	A11	Rare
HLA-A11:01:94	A11	Rare
HLA-A11:01:95	A11	Rare
HLA-A11:01:96	A11	Rare
HLA-A11:01:97	A11	Rare
HLA-A11:01:98	A11	Rare
HLA-A11:01:99	A11	Rare
HLA-A11:02:01:01	A11	Common or Well Defined
HLA-A11:02:01:02	A11	Common or Well Defined
HLA-A11:02:02	A11	Rare
HLA-A11:02:03	A11	Rare
HLA-A11:02:04	A11	Rare
HLA-A11:02:05	A11	Rare
HLA-A11:02:06	A11	Rare
HLA-A11:03	A11	Common or Well Defined
HLA-A11:04	A11	Common or Well Defined
HLA-A11:05	A11	Common or Well Defined
HLA-A11:06	A11	Rare
HLA-A11:07	A11	Rare
HLA-A11:08	A11	Rare
HLA-A11:09	A11	Rare
HLA-A11:10	A11	Rare
HLA-A11:100	A11	Rare
HLA-A11:101	A11	Rare
HLA-A11:102	A11	Rare
HLA-A11:103	A11	Rare
HLA-A11:104	A11	Rare
HLA-A11:105	A11	Rare
HLA-A11:106	A11	Rare
HLA-A11:107	A11	Rare
HLA-A11:108	A11	Rare
HLA-A11:11	A11	Rare
HLA-A11:110	A11	Rare
HLA-A11:111	A11	Rare
HLA-A11:112	A11	Rare
HLA-A11:113	A11	Rare
HLA-A11:114	A11	Rare
HLA-A11:116	A11	Rare
HLA-A11:117	A11	Rare
HLA-A11:118	A11	Rare
HLA-A11:119:01	A11	Rare
HLA-A11:119:02	A11	Rare
HLA-A11:12	A11	Rare
HLA-A11:120	A11	Rare
HLA-A11:121	A11	Rare
HLA-A11:122	A11	Rare
HLA-A11:123	A11	Rare
HLA-A11:124	A11	Rare
HLA-A11:125	A11	Rare
HLA-A11:126	A11	Rare
HLA-A11:128	A11	Rare
HLA-A11:129	A11	Rare
HLA-A11:13	A11	Rare
HLA-A11:130	A11	Rare
HLA-A11:131	A11	Rare
HLA-A11:132	A11	Rare
HLA-A11:133	A11	Rare
HLA-A11:134	A11	Rare
HLA-A11:135	A11	Rare
HLA-A11:136	A11	Rare
HLA-A11:138	A11	Rare
HLA-A11:139	A11	Rare
HLA-A11:14	A11	Rare
HLA-A11:140	A11	Rare
HLA-A11:141	A11	Rare
HLA-A11:142	A11	Rare
HLA-A11:143	A11	Rare
HLA-A11:144	A11	Rare
HLA-A11:145	A11	Rare
HLA-A11:146	A11	Rare
HLA-A11:147	A11	Rare
HLA-A11:148	A11	Rare
HLA-A11:149	A11	Rare
HLA-A11:150	A11	Rare
HLA-A11:151	A11	Rare
HLA-A11:152	A11	Rare
HLA-A11:153:01	A11	Rare
HLA-A11:153:02	A11	Rare
HLA-A11:154	A11	Rare
HLA-A11:155	A11	Rare
HLA-A11:156	A11	Rare
HLA-A11:157	A11	Rare
HLA-A11:158	A11	Rare
HLA-A11:159	A11	Rare
HLA-A11:15:01	A11	Rare
HLA-A11:15:02	A11	Rare
HLA-A11:16	A11	Rare
HLA-A11:160	A11	Rare
HLA-A11:161	A11	Rare
HLA-A11:162	A11	Rare
HLA-A11:163	A11	Rare
HLA-A11:164	A11	Rare
HLA-A11:165	A11	Rare
HLA-A11:166	A11	Rare
HLA-A11:167	A11	Rare
HLA-A11:168	A11	Rare
HLA-A11:169	A11	Rare
HLA-A11:17	A11	Rare
HLA-A11:170Q	A11	Rare
HLA-A11:171	A11	Rare
HLA-A11:172	A11	Rare
HLA-A11:173	A11	Rare
HLA-A11:174	A11	Rare
HLA-A11:175	A11	Rare
HLA-A11:176	A11	Rare
HLA-A11:177	A11	Rare
HLA-A11:178	A11	Rare
HLA-A11:179	A11	Rare
HLA-A11:18	A11	Rare
HLA-A11:181	A11	Rare
HLA-A11:182Q	A11	Rare
HLA-A11:183	A11	Rare
HLA-A11:184	A11	Rare
HLA-A11:185	A11	Rare
HLA-A11:186	A11	Rare
HLA-A11:187	A11	Rare
HLA-A11:188	A11	Rare
HLA-A11:189	A11	Rare
HLA-A11:19	A11	Rare
HLA-A11:190	A11	Rare
HLA-A11:191	A11	Rare
HLA-A11:192	A11	Rare
HLA-A11:193	A11	Rare
HLA-A11:194	A11	Rare
HLA-A11:195	A11	Rare
HLA-A11:196	A11	Rare
HLA-A11:197	A11	Rare
HLA-A11:198	A11	Rare
HLA-A11:199:01	A11	Rare
HLA-A11:199:02	A11	Rare
HLA-A11:20	A11	Rare
HLA-A11:200	A11	Rare
HLA-A11:201	A11	Rare
HLA-A11:202	A11	Rare
HLA-A11:203	A11	Rare
HLA-A11:204	A11	Rare
HLA-A11:205	A11	Rare
HLA-A11:206	A11	Rare
HLA-A11:207	A11	Rare
HLA-A11:209	A11	Rare
HLA-A11:211	A11	Rare
HLA-A11:212	A11	Rare
HLA-A11:213	A11	Rare
HLA-A11:214	A11	Rare
HLA-A11:216	A11	Rare
HLA-A11:217	A11	Rare
HLA-A11:218	A11	Rare
HLA-A11:219	A11	Rare
HLA-A11:22	A11	Rare
HLA-A11:220	A11	Rare
HLA-A11:221	A11	Rare
HLA-A11:222	A11	Rare
HLA-A11:223	A11	Rare
HLA-A11:224	A11	Rare
HLA-A11:225	A11	Rare
HLA-A11:226	A11	Rare
HLA-A11:227	A11	Rare
HLA-A11:228	A11	Rare
HLA-A11:229	A11	Rare
HLA-A11:23	A11	Rare
HLA-A11:230	A11	Rare
HLA-A11:231	A11	Rare
HLA-A11:232	A11	Rare
HLA-A11:233	A11	Rare
HLA-A11:234	A11	Rare
HLA-A11:235Q	A11	Rare
HLA-A11:236	A11	Rare
HLA-A11:237	A11	Rare
HLA-A11:239	A11	Rare
HLA-A11:240	A11	Rare
HLA-A11:241	A11	Rare
HLA-A11:242	A11	Rare
HLA-A11:243	A11	Rare
HLA-A11:244	A11	Rare
HLA-A11:245	A11	Rare
HLA-A11:246	A11	Rare
HLA-A11:247	A11	Rare
HLA-A11:248	A11	Rare
HLA-A11:249	A11	Rare
HLA-A11:24:01	A11	Rare
HLA-A11:24:02	A11	Rare
HLA-A11:250	A11	Rare
HLA-A11:252	A11	Rare
HLA-A11:253	A11	Rare
HLA-A11:254	A11	Rare
HLA-A11:255	A11	Rare
HLA-A11:256Q	A11	Rare
HLA-A11:257	A11	Rare
HLA-A11:258	A11	Rare
HLA-A11:259	A11	Rare
HLA-A11:25:01	A11	Rare
HLA-A11:25:02	A11	Rare
HLA-A11:26	A11	Rare
HLA-A11:260	A11	Rare
HLA-A11:261	A11	Rare
HLA-A11:262	A11	Rare
HLA-A11:263	A11	Rare
HLA-A11:264	A11	Rare
HLA-A11:265	A11	Rare
HLA-A11:266	A11	Rare
HLA-A11:267	A11	Rare
HLA-A11:268	A11	Rare
HLA-A11:269	A11	Rare
HLA-A11:27	A11	Rare
HLA-A11:270	A11	Rare
HLA-A11:271	A11	Rare
HLA-A11:272Q	A11	Rare
HLA-A11:273	A11	Rare
HLA-A11:274	A11	Rare
HLA-A11:275	A11	Rare
HLA-A11:276	A11	Rare
HLA-A11:277	A11	Rare
HLA-A11:278	A11	Rare
HLA-A11:279	A11	Rare
HLA-A11:280	A11	Rare
HLA-A11:281	A11	Rare
HLA-A11:282	A11	Rare
HLA-A11:283	A11	Rare
HLA-A11:284	A11	Rare
HLA-A11:285	A11	Rare
HLA-A11:286	A11	Rare
HLA-A11:288	A11	Rare
HLA-A11:289	A11	Rare
HLA-A11:29	A11	Rare
HLA-A11:290	A11	Rare
HLA-A11:291	A11	Rare
HLA-A11:292	A11	Rare
HLA-A11:293	A11	Rare
HLA-A11:294	A11	Rare
HLA-A11:295	A11	Rare
HLA-A11:296	A11	Rare
HLA-A11:297	A11	Rare
HLA-A11:298	A11	Rare
HLA-A11:299	A11	Rare
HLA-A11:30	A11	Rare
HLA-A11:300	A11	Rare
HLA-A11:301	A11	Rare
HLA-A11:302	A11	Rare
HLA-A11:303	A11	Rare
HLA-A11:304	A11	Rare
HLA-A11:305	A11	Rare
HLA-A11:306	A11	Rare
HLA-A11:307	A11	Rare
HLA-A11:308	A11	Rare
HLA-A11:309	A11	Rare
HLA-A11:31	A11	Rare
HLA-A11:311	A11	Rare
HLA-A11:312	A11	Rare
HLA-A11:313Q	A11	Rare
HLA-A11:314	A11	Rare
HLA-A11:315	A11	Rare
HLA-A11:316	A11	Rare
HLA-A11:317	A11	Rare
HLA-A11:318	A11	Rare
HLA-A11:319	A11	Rare
HLA-A11:320	A11	Rare
HLA-A11:321	A11	Rare
HLA-A11:322	A11	Rare
HLA-A11:323	A11	Rare
HLA-A11:324	A11	Rare
HLA-A11:325	A11	Rare
HLA-A11:326	A11	Rare
HLA-A11:327	A11	Rare
HLA-A11:328	A11	Rare
HLA-A11:329	A11	Rare
HLA-A11:32:01	A11	Rare
HLA-A11:32:02	A11	Rare
HLA-A11:330	A11	Rare
HLA-A11:331	A11	Rare
HLA-A11:332	A11	Rare
HLA-A11:333	A11	Rare
HLA-A11:334	A11	Rare
HLA-A11:336	A11	Rare
HLA-A11:337	A11	Rare
HLA-A11:338	A11	Rare
HLA-A11:339	A11	Rare
HLA-A11:33:01	A11	Rare
HLA-A11:33:02	A11	Rare
HLA-A11:34	A11	Rare
HLA-A11:341	A11	Rare
HLA-A11:342	A11	Rare
HLA-A11:343	A11	Rare
HLA-A11:344	A11	Rare
HLA-A11:345	A11	Rare
HLA-A11:346	A11	Rare
HLA-A11:348	A11	Rare
HLA-A11:349	A11	Rare
HLA-A11:35	A11	Rare
HLA-A11:350	A11	Rare
HLA-A11:351Q	A11	Rare
HLA-A11:352	A11	Rare
HLA-A11:353	A11	Rare
HLA-A11:354	A11	Rare
HLA-A11:36	A11	Rare
HLA-A11:37	A11	Rare
HLA-A11:38	A11	Rare
HLA-A11:39	A11	Rare
HLA-A11:40	A11	Rare
HLA-A11:41	A11	Rare
HLA-A11:42	A11	Rare
HLA-A11:43	A11	Rare
HLA-A11:44	A11	Rare
HLA-A11:45	A11	Rare
HLA-A11:46	A11	Rare
HLA-A11:47	A11	Rare
HLA-A11:48	A11	Rare
HLA-A11:49	A11	Rare
HLA-A11:50Q	A11	Rare
HLA-A11:51	A11	Rare
HLA-A11:52Q	A11	Rare
HLA-A11:54:01	A11	Rare
HLA-A11:54:02	A11	Rare
HLA-A11:55	A11	Rare
HLA-A11:56	A11	Rare
HLA-A11:57	A11	Rare
HLA-A11:58	A11	Rare
HLA-A11:59	A11	Rare
HLA-A11:60	A11	Rare
HLA-A11:61	A11	Rare
HLA-A11:62	A11	Rare
HLA-A11:63	A11	Rare
HLA-A11:64	A11	Rare
HLA-A11:65	A11	Rare
HLA-A11:66	A11	Rare
HLA-A11:67	A11	Rare
HLA-A11:68	A11	Rare
HLA-A11:70:01	A11	Rare
HLA-A11:70:02	A11	Rare
HLA-A11:71	A11	Rare
HLA-A11:72	A11	Rare
HLA-A11:73	A11	Rare
HLA-A11:74	A11	Rare
HLA-A11:75	A11	Rare
HLA-A11:76	A11	Rare
HLA-A11:77	A11	Rare
HLA-A11:79	A11	Rare
HLA-A11:80	A11	Rare
HLA-A11:81	A11	Rare
HLA-A11:82	A11	Rare
HLA-A11:83	A11	Rare
HLA-A11:84	A11	Rare
HLA-A11:85	A11	Rare
HLA-A11:86	A11	Rare
HLA-A11:87	A11	Rare
HLA-A11:88	A11	Rare
HLA-A11:89	A11	Rare
HLA-A11:90	A11	Rare
HLA-A11:91:01	A11	Rare
HLA-A11:91:02	A11	Rare
HLA-A11:92	A11	Rare
HLA-A11:93	A11	Rare
HLA-A11:94	A11	Rare
HLA-A11:95	A11	Rare
HLA-A11:96	A11	Rare
HLA-A11:97	A11	Rare
HLA-A11:98	A11	Rare
HLA-A23:01:01:01	Bw4 - 80I	Common or Well Defined
HLA-A23:01:01:02	Bw4 - 80I	Common or Well Defined
HLA-A23:01:01:03	Bw4 - 80I	Common or Well Defined
HLA-A23:01:01:04	Bw4 - 80I	Common or Well Defined
HLA-A23:01:01:05	Bw4 - 80I	Common or Well Defined
HLA-A23:01:01:06	Bw4 - 80I	Common or Well Defined
HLA-A23:01:01:07	Bw4 - 80I	Common or Well Defined
HLA-A23:01:01:08	Bw4 - 80I	Common or Well Defined
HLA-A23:01:01:09	Bw4 - 80I	Common or Well Defined
HLA-A23:01:01:10	Bw4 - 80I	Common or Well Defined
HLA-A23:01:01:11	Bw4 - 80I	Common or Well Defined
HLA-A23:01:01:12	Bw4 - 80I	Common or Well Defined
HLA-A23:01:01:13	Bw4 - 80I	Common or Well Defined
HLA-A23:01:01:14	Bw4 - 80I	Common or Well Defined
HLA-A23:01:02	Bw4 - 80I	Common or Well Defined
HLA-A23:01:03	Bw4 - 80I	Common or Well Defined
HLA-A23:01:04	Bw4 - 80I	Common or Well Defined
HLA-A23:01:05	Bw4 - 80I	Common or Well Defined
HLA-A23:01:06	Bw4 - 80I	Common or Well Defined
HLA-A23:01:07	Bw4 - 80I	Common or Well Defined
HLA-A23:01:08	Bw4 - 80I	Common or Well Defined
HLA-A23:01:09	Bw4 - 80I	Common or Well Defined
HLA-A23:01:10	Bw4 - 80I	Common or Well Defined
HLA-A23:01:11	Bw4 - 80I	Common or Well Defined
HLA-A23:01:12	Bw4 - 80I	Common or Well Defined
HLA-A23:01:13	Bw4 - 80I	Common or Well Defined
HLA-A23:01:14	Bw4 - 80I	Common or Well Defined
HLA-A23:01:15	Bw4 - 80I	Common or Well Defined
HLA-A23:01:16	Bw4 - 80I	Common or Well Defined
HLA-A23:01:17	Bw4 - 80I	Common or Well Defined
HLA-A23:01:18	Bw4 - 80I	Common or Well Defined
HLA-A23:01:19	Bw4 - 80I	Common or Well Defined
HLA-A23:01:20	Bw4 - 80I	Common or Well Defined
HLA-A23:01:21	Bw4 - 80I	Common or Well Defined
HLA-A23:01:22	Bw4 - 80I	Common or Well Defined
HLA-A23:01:23	Bw4 - 80I	Common or Well Defined
HLA-A23:01:24	Bw4 - 80I	Common or Well Defined
HLA-A23:01:25	Bw4 - 80I	Common or Well Defined
HLA-A23:01:26	Bw4 - 80I	Common or Well Defined
HLA-A23:01:27	Bw4 - 80I	Common or Well Defined
HLA-A23:01:28	Bw4 - 80I	Common or Well Defined
HLA-A23:02	Bw4 - 80I	Common or Well Defined
HLA-A23:03:01	Bw4 - 80I	Rare
HLA-A23:03:02	Bw4 - 80I	Rare
HLA-A23:04	Bw4 - 80I	Rare
HLA-A23:05	Bw4 - 80I	Rare
HLA-A23:06	Bw4 - 80I	Rare
HLA-A23:09	Bw4 - 80I	Rare
HLA-A23:10	Bw4 - 80I	Rare
HLA-A23:100	Bw4 - 80I	Rare
HLA-A23:101	Bw4 - 80I	Rare
HLA-A23:102	Bw4 - 80I	Rare
HLA-A23:12	Bw4 - 80I	Rare
HLA-A23:13	Bw4 - 80I	Rare
HLA-A23:14:01	Bw4 - 80I	Rare
HLA-A23:14:02	Bw4 - 80I	Rare
HLA-A23:15	Bw4 - 80I	Rare
HLA-A23:16	Bw4 - 80I	Rare
HLA-A23:17:01:01	Bw4 - 80I	Rare
HLA-A23:17:01:02	Bw4 - 80I	Rare
HLA-A23:17:01:03	Bw4 - 80I	Rare
HLA-A23:17:02	Bw4 - 80I	Rare
HLA-A23:18	Bw4 - 80I	Rare
HLA-A23:20	Bw4 - 80I	Rare
HLA-A23:21	Bw4 - 80I	Rare
HLA-A23:22	Bw4 - 80I	Rare
HLA-A23:23	Bw4 - 80I	Rare
HLA-A23:24	Bw4 - 80I	Rare
HLA-A23:25	Bw4 - 80I	Rare
HLA-A23:26	Bw4 - 80I	Rare
HLA-A23:27	Bw4 - 80I	Rare
HLA-A23:28	Bw4 - 80I	Rare
HLA-A23:29	Bw4 - 80I	Rare
HLA-A23:30	Bw4 - 80I	Rare
HLA-A23:31	Bw4 - 80I	Rare
HLA-A23:32	Bw4 - 80I	Rare
HLA-A23:33	Bw4 - 80I	Rare
HLA-A23:34	Bw4 - 80I	Rare
HLA-A23:35	Bw4 - 80I	Rare
HLA-A23:36	Unclassified	Rare
HLA-A23:37:01	Bw4 - 80I	Rare
HLA-A23:37:02	Bw4 - 80I	Rare
HLA-A23:39	Bw4 - 80I	Rare
HLA-A23:40	Bw4 - 80I	Rare
HLA-A23:41	Bw4 - 80I	Rare
HLA-A23:42	Bw4 - 80I	Rare
HLA-A23:43	Bw4 - 80I	Rare
HLA-A23:44	Bw4 - 80I	Rare
HLA-A23:45	Bw4 - 80I	Rare
HLA-A23:46	Bw4 - 80I	Rare
HLA-A23:47	Bw4 - 80I	Rare
HLA-A23:48	Bw4 - 80I	Rare
HLA-A23:49	Bw4 - 80I	Rare
HLA-A23:50	Bw4 - 80I	Rare
HLA-A23:51	Bw4 - 80I	Rare
HLA-A23:52	Bw4 - 80I	Rare
HLA-A23:53	Bw4 - 80I	Rare
HLA-A23:54	Bw4 - 80I	Rare
HLA-A23:55	Bw4 - 80I	Rare
HLA-A23:56	Bw4 - 80I	Rare
HLA-A23:57	Bw4 - 80I	Rare
HLA-A23:58	Bw4 - 80I	Rare
HLA-A23:59	Bw4 - 80I	Rare
HLA-A23:60	Bw4 - 80I	Rare
HLA-A23:61	Bw4 - 80I	Rare
HLA-A23:62	Bw4 - 80I	Rare
HLA-A23:63	Bw4 - 80I	Rare
HLA-A23:64	Bw4 - 80I	Rare
HLA-A23:65	Bw4 - 80I	Rare
HLA-A23:66	Bw4 - 80I	Rare
HLA-A23:67	Bw4 - 80I	Rare
HLA-A23:68	Bw4 - 80I	Rare
HLA-A23:70	Bw4 - 80I	Rare
HLA-A23:71	Bw4 - 80I	Rare
HLA-A23:72	Bw4 - 80I	Rare
HLA-A23:73	Bw4 - 80I	Rare
HLA-A23:74	Bw4 - 80I	Rare
HLA-A23:75	Bw4 - 80I	Rare
HLA-A23:76	Bw4 - 80I	Rare
HLA-A23:77	Bw4 - 80I	Rare
HLA-A23:78	Bw4 - 80I	Rare
HLA-A23:79	Bw4 - 80I	Rare
HLA-A23:80	Bw4 - 80I	Rare
HLA-A23:81	Bw4 - 80I	Rare
HLA-A23:82	Bw4 - 80I	Rare
HLA-A23:83	Bw4 - 80I	Rare
HLA-A23:85	Bw4 - 80I	Rare
HLA-A23:86	Bw4 - 80I	Rare
HLA-A23:87	Bw4 - 80I	Rare
HLA-A23:88	Bw4 - 80I	Rare
HLA-A23:89	Bw4 - 80I	Rare
HLA-A23:90	Bw4 - 80I	Rare
HLA-A23:92	Bw4 - 80I	Rare
HLA-A23:93	Bw4 - 80I	Rare
HLA-A23:94	Bw4 - 80I	Rare
HLA-A23:95	Bw4 - 80I	Rare
HLA-A23:96	Bw4 - 80I	Rare
HLA-A23:97	Bw4 - 80I	Rare
HLA-A23:98	Bw4 - 80I	Rare
HLA-A23:99	Bw4 - 80I	Rare
HLA-A24:02:01:01	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:02L	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:03	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:04	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:05	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:06	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:07	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:08	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:09	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:10	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:11	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:12	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:13	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:14	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:15	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:16	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:17Q	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:18	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:19	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:20	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:21	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:22	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:23	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:24	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:25	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:26	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:27	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:28	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:29	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:30	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:31	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:32	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:33	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:34	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:35	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:36	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:37	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:38	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:39	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:40	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:41	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:42	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:43	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:44	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:45	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:46	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:47	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:48	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:49	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:50	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:51	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:52	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:53	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:54	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:55	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:56	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:57	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:58	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:59	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:60	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:61	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:62	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:63	Bw4 - 80I	Common or Well Defined
HLA-A24:02:01:64	Bw4 - 80I	Common or Well Defined
HLA-A24:02:02	Bw4 - 80I	Rare
HLA-A24:02:03Q	Bw4 - 80I	Rare
HLA-A24:02:04	Bw4 - 80I	Rare
HLA-A24:02:05	Bw4 - 80I	Rare
HLA-A24:02:06	Bw4 - 80I	Rare
HLA-A24:02:07	Bw4 - 80I	Rare
HLA-A24:02:08	Bw4 - 80I	Rare
HLA-A24:02:09	Bw4 - 80I	Rare
HLA-A24:02:10	Bw4 - 80I	Rare
HLA-A24:02:100	Bw4 - 80I	Rare
HLA-A24:02:101	Bw4 - 80I	Rare
HLA-A24:02:102:01	Bw4 - 80I	Rare
HLA-A24:02:102:02	Bw4 - 80I	Rare
HLA-A24:02:103	Bw4 - 80I	Rare
HLA-A24:02:104	Bw4 - 80I	Rare
HLA-A24:02:105	Bw4 - 80I	Rare
HLA-A24:02:106	Bw4 - 80I	Rare
HLA-A24:02:107	Bw4 - 80I	Rare
HLA-A24:02:108	Bw4 - 80I	Rare
HLA-A24:02:109	Bw4 - 80I	Rare
HLA-A24:02:11	Bw4 - 80I	Rare
HLA-A24:02:110	Bw4 - 80I	Rare
HLA-A24:02:111	Bw4 - 80I	Rare
HLA-A24:02:112	Bw4 - 80I	Rare
HLA-A24:02:113	Bw4 - 80I	Rare
HLA-A24:02:114	Bw4 - 80I	Rare
HLA-A24:02:115:01	Bw4 - 80I	Rare
HLA-A24:02:115:02	Bw4 - 80I	Rare
HLA-A24:02:116	Bw4 - 80I	Rare
HLA-A24:02:117	Bw4 - 80I	Rare
HLA-A24:02:118	Bw4 - 80I	Rare
HLA-A24:02:119	Bw4 - 80I	Rare
HLA-A24:02:12	Bw4 - 80I	Rare
HLA-A24:02:120	Bw4 - 80I	Rare
HLA-A24:02:121	Bw4 - 80I	Rare
HLA-A24:02:122	Bw4 - 80I	Rare
HLA-A24:02:123	Bw4 - 80I	Rare
HLA-A24:02:124	Bw4 - 80I	Rare
HLA-A24:02:125	Bw4 - 80I	Rare
HLA-A24:02:126	Bw4 - 80I	Rare
HLA-A24:02:127	Bw4 - 80I	Rare
HLA-A24:02:128	Bw4 - 80I	Rare
HLA-A24:02:129	Bw4 - 80I	Rare
HLA-A24:02:13	Bw4 - 80I	Rare
HLA-A24:02:130	Bw4 - 80I	Rare
HLA-A24:02:131	Bw4 - 80I	Rare
HLA-A24:02:132	Bw4 - 80I	Rare
HLA-A24:02:14	Bw4 - 80I	Rare
HLA-A24:02:15	Bw4 - 80I	Rare
HLA-A24:02:16	Bw4 - 80I	Rare
HLA-A24:02:17	Bw4 - 80I	Rare
HLA-A24:02:18	Bw4 - 80I	Rare
HLA-A24:02:19	Bw4 - 80I	Rare
HLA-A24:02:20	Bw4 - 80I	Rare
HLA-A24:02:21	Bw4 - 80I	Rare
HLA-A24:02:22	Bw4 - 80I	Rare
HLA-A24:02:23	Bw4 - 80I	Rare
HLA-A24:02:24	Bw4 - 80I	Rare
HLA-A24:02:25	Bw4 - 80I	Rare
HLA-A24:02:26	Bw4 - 80I	Rare
HLA-A24:02:27	Bw4 - 80I	Rare
HLA-A24:02:28	Bw4 - 80I	Rare
HLA-A24:02:29	Bw4 - 80I	Rare
HLA-A24:02:30	Bw4 - 80I	Rare
HLA-A24:02:31	Bw4 - 80I	Rare
HLA-A24:02:32	Bw4 - 80I	Rare
HLA-A24:02:33	Bw4 - 80I	Rare
HLA-A24:02:34	Bw4 - 80I	Rare
HLA-A24:02:35	Bw4 - 80I	Rare
HLA-A24:02:36	Bw4 - 80I	Rare
HLA-A24:02:37	Bw4 - 80I	Rare
HLA-A24:02:38	Bw4 - 80I	Rare
HLA-A24:02:39	Bw4 - 80I	Rare
HLA-A24:02:40:01	Bw4 - 80I	Rare
HLA-A24:02:40:02	Bw4 - 80I	Rare
HLA-A24:02:41	Bw4 - 80I	Rare
HLA-A24:02:42	Bw4 - 80I	Rare
HLA-A24:02:43	Bw4 - 80I	Rare
HLA-A24:02:44	Bw4 - 80I	Rare
HLA-A24:02:45	Bw4 - 80I	Rare
HLA-A24:02:46	Bw4 - 80I	Rare
HLA-A24:02:47	Bw4 - 80I	Rare
HLA-A24:02:48	Bw4 - 80I	Rare
HLA-A24:02:49	Bw4 - 80I	Rare
HLA-A24:02:50	Bw4 - 80I	Rare
HLA-A24:02:51	Bw4 - 80I	Rare
HLA-A24:02:52	Bw4 - 80I	Rare
HLA-A24:02:53	Bw4 - 80I	Rare
